,risk_level,investment_capacity_ordinal,sell_buy_ratio,mean_volatility_5d,mean_return_1d,mean_return_5d_all,mean_price_above_ma20,avg_trade_value,extreme_green_chasing_ratio,price_premium_zscore,momentum_buy_intensity,position_size_volatility,risk_capacity_mismatch_score,trade_value_spike_ratio,impulsive_trade_frequency,digital_impulse_ratio,recency_trading_score,asset_concentration_ratio,win_loss_ratio
47E851FDFF4BE73BA5F8,0.49626605246260014,0.0,0.0,-0.9666069226141951,0.4127089402601357,0.19186637648376742,0.028375274793980616,-0.8104428143734471,0.0,0.19045417941884674,0.5969296418481909,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.26094148641304105,0.0,-0.5789167796732565
47EDA496DEA99AA4B2AC,0.49626605246260014,0.0,0.0,0.6854496722110598,0.010484053404902693,-0.6229268887769527,-3.1371287339852385,-1.8487028538225962,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.2916598302914601,0.0,-0.5789167796732565
47FA0CEC404D4F21E364,-1.5398047241680475,0.0,0.0,-1.1312249574550632,-0.7460642680631892,-0.31381361533030194,-0.16225748001804777,-1.4331313931755936,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.10644036414699092,0.0,-0.5789167796732565
47FDD564D83F9B211958,-0.5037339475374,1.4851530048788038,0.0,0.03080980439746542,0.4166342485528784,-0.3437619806096576,-0.07240133065958519,-1.7176654678105874,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.6682918911769045,0.0,0.4210832203267435
47FE7E9E5029AE6011A5,-0.5037339475374,0.0,1.0164742085800091,0.7774570930633706,0.37004714279025475,0.46548129058377624,0.27280582293491534,-0.13340463890846743,3.712001062991122,3.6967179827440266,4.432148913829981,0.6779600430966675,-1.3870249970260256,0.02671787812937847,1.6380545817680563,-1.0,-0.07578892221217613,-1.2069670129361418,-0.044528341186979396
480B95C8C35876608639,0.49626605246260014,0.0,0.8903672238854489,0.7935596768209252,-0.6340717465028101,-0.894421843519625,-0.8139610140765523,-0.010947963823624911,0.0,1.8648766656238598,-3.9858062969442414,1.0153894499780316,-0.6193118466765872,0.10575749339308955,1.5433247868333053,-1.0,-0.5709878062932405,-1.0502048479405723,0.26585626326201484
480BABBB359DBE6E4752,0.49626605246260014,1.0,0.0,0.19219158905161435,1.1341307763863453,0.6089005691395134,-0.06990098587177893,0.190229468445782,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.8956631393988856,0.0,0.4210832203267435
480BDC869C3B5C539DE7,0.49626605246260014,0.0,0.0,1.4166169374558515,0.010484053404902693,-2.5233429357425314,1.282423943025308,-1.1563279870058571,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.3533123374092349,0.0,-0.5789167796732565
480CF589BA865341A703,-1.5398047241680475,0.0,0.0,-0.35225579079713437,0.08376598398605775,0.30086406653200976,0.17143825364499568,0.2667519420991694,0.0,0.4331137899477333,0.9794894788421183,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.2512242864797814,0.0,-0.5789167796732565
482362ADAD056F26675B,-0.5037339475374,0.0,1.075430839790076,-0.17505249745283352,0.5503238373526617,-0.13980049786721385,0.026118932250485605,-0.7883512920072495,0.0,0.3979899144390987,-1.0663297256271584,-0.03342496806341536,0.0,0.8117081730525171,1.0,0.0,0.6194602986453365,0.0,-0.5789167796732565
4823ABBE8B521FA740FD,0.49626605246260014,1.0,0.9550585417528838,0.620762740088218,-0.46170838789403196,1.2886099932498225,0.8607761102685839,0.7807485844839861,0.0,2.0541417654639096,2.595897740243572,1.2465488358018806,0.0,0.5978916140594998,0.0,0.0,0.43053113900450374,-1.1606559347484091,0.4210832203267435
483465ABDCF4957CEB23,1.470272608001732,1.7699064759219572,0.0,0.7493183907919422,-0.9987397636194819,-0.7653282175472359,-1.241324406301334,-0.2426806330812078,0.0,1.7446212940725,-2.5685570974554803,-0.1411081320038226,-0.16571302675389635,0.06381508779292697,1.6380545817680563,0.0,-1.1974462627929265,-1.0,-0.5789167796732565
4834F6D06D0CBF872942,-1.5398047241680475,0.0,0.0,-0.665061618685728,-0.3437735569573114,-0.4355452175195927,-0.15159807904766437,-0.8280143590475966,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.5726928226791929,0.0,-0.5789167796732565
4837D30145BF8AFDE9EE,1.470272608001732,0.0,1.075430839790076,-0.04957056524637691,-0.1227968969574811,0.08593868689821502,0.32011489032014706,0.09426745056460234,0.0,1.617052849041014,-2.7658578424681273,1.3913072410034628,1.3502606639426493,0.20837047580627494,0.0,0.0,-0.5321766015670322,-1.0,0.4210832203267435
483C145FC87FEEB6FFEB,0.49626605246260014,0.0,0.0,-0.7250529896940646,0.2870005664336722,0.19009846769933048,0.0665873905075966,-0.28234955603471523,0.0,0.0,0.0,0.06620632033781317,0.23019780909862944,0.12884272894830875,0.0,0.0,-1.106749983132142,-1.277939811578733,0.06750405717351222
484742F76C64616E34B7,0.0,0.0,0.0,0.3516429642581228,-2.8137197451188913,-1.6204106223477523,-0.9337235853879587,-1.5346194168504255,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,-0.023227277226149902,0.0,-0.5789167796732565
4849C069E22C009C7DCE,0.49626605246260014,0.0,1.0204729494646805,-0.4074350160965701,0.6717900321952771,0.39219874863021403,0.4061645319758141,0.38499692206393527,0.0,2.470381861807243,1.7223247480380943,1.025788395450315,1.7126765133143007,0.12884272894830875,1.0,0.0,-0.10288565857137816,-1.076629529592945,0.15320944944563478
484F6CE85F21B0445E51,-0.5037339475374,0.0,0.0,-0.9735342707144717,-0.8648400938306062,-1.2703493356980646,-1.026767769305355,-0.25956696881681074,0.0,-2.8155178295603456,-4.108098503058045,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.7236020770794417,0.0,-0.5789167796732565
4857FD454F518C5BF356,-1.5398047241680475,0.0,0.0,-1.924224500452206,0.010484053404902693,0.019079699353440414,-0.041519711227106994,-0.8048465306536103,0.0,1.3982462887101317,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,-0.44583940896499513,0.0,-0.5789167796732565
485CB267B61DF0033637,-0.5037339475374,0.0,0.0,-0.167102544235049,0.3918748529221165,0.2480724874235717,-0.19731998012742327,0.12342440190087456,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.5595962135352812,0.0,0.4210832203267435
485EF2CE5FB9D9A7A08C,0.49626605246260014,1.0,1.111989038691269,0.1693291439153483,0.08411910184155084,0.06496557247547984,0.2194078501018137,0.8109568650199371,0.0,0.54082578381241,-3.2118108016672613,0.8775881686449845,-0.3747756259346,0.0,1.5433247868333053,0.0,-1.0682913213408156,-1.3180599207662969,0.19923842768923808
48687BCC5FC139BBE2F1,0.49626605246260014,0.0,0.0,0.5106109134170786,-0.8152951942951365,-0.1674606449499641,-0.20142264328233123,-0.5824120367312049,0.0,0.0,0.0,-0.12103428727915708,0.0,0.8117081730525171,0.0,0.0,-0.0326306987929455,0.0,-0.5789167796732565
486B8819B3C4F2C1076C,-1.0163343280076125,0.0,0.0,-0.6350750361996506,0.3352090885264579,0.5934899834342842,0.4126954913578693,0.019360522759538538,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,-1.106749983132142,0.0,0.4210832203267435
486C91DC9CD96AFAAB5B,-0.5037339475374,0.0,0.0,-0.41993636458086114,-0.5382888002380887,0.19931675713906544,0.16290117513772584,0.019951732555442435,0.0,2.2206294626066674,0.6229307404817575,0.40647324450410344,-1.416798173893164,0.06381508779292697,0.0,0.0,-1.1974462627929265,-0.8330957249054748,-0.5789167796732565
487017A1F968EAE062C7,1.470272608001732,1.4851530048788038,0.0,-0.570613428762452,0.7255796518151015,0.3138096209929318,0.6008987400407844,0.760647671795123,0.0,0.0,0.0,0.53438763985054,0.0,0.8117081730525171,0.0,-1.0,0.2512242864797814,-1.0,0.0
4879C28C9CB2D498ED97,0.49626605246260014,1.4851530048788038,1.0502889806959155,0.2706844689382183,-0.2679575659992991,-0.21106398236042198,-0.0929369883634465,-0.06254699454007089,1.809568768480018,0.8718659318154295,-3.1741179844743748,-0.06550419897672853,-1.404429979701774,-0.02263759380039702,1.8246954739320356,0.0,-1.2274967078221302,-1.2741879122806374,0.20671705772678342
48825D89540FC843CC0F,-0.5037339475374,0.0,0.8808025402846796,0.02009786777570438,-0.07489024602735903,-0.07968453710051202,0.2336655024405134,0.34401888360186617,3.712098134460102,2.1474651581981474,-0.25183714553988323,1.7438523543342903,1.892010505376062,-0.014010750625351683,0.0,0.0,-0.7014283017248637,-0.8230306810208894,-0.2624008902594261
48845086BE8824C723A1,0.49626605246260014,0.0,0.0,-0.25870574219244885,0.25180639756692574,0.4469255932312677,0.5061931109721433,-0.8589168060622525,0.0,0.0,0.0,-0.0065290051241797915,2.6813542520778157,0.20837047580627494,1.5433247868333053,0.0,0.25900262190979667,0.0,0.0
48854BE629391248963D,1.470272608001732,0.0,0.0,-0.1082040116405109,-1.1070958828219808,-1.63251666847036,-1.748155424536855,-0.415265687121121,0.0,-2.211595630608483,-5.161393294574215,-0.10564709562320321,0.0,0.8117081730525171,0.0,0.0,0.700731589532148,-1.0,-0.5789167796732565
48860D83917FF31220FF,0.49626605246260014,0.0,1.0321974803391778,0.5729853804764414,0.4863344101820183,-0.5233528311171831,-0.3180300802456979,0.6895220899424769,0.0,1.2844194856601516,-0.6214795194096906,1.2561728092635138,0.5056347034342845,0.009736435701452587,1.5433247868333053,-1.0,-0.5552337744150319,-0.767006530599961,0.2245507447402402
4889A847EB05DDF8C1E3,-0.5037339475374,0.0,1.1076343138234157,0.1637639017947708,-0.8175547539870816,-0.3366940778571163,-0.15030918447582925,0.04551697860504136,0.0,1.068094394183709,-2.9199183157233075,0.9922487772664164,-0.1610603471738146,0.16651827830299315,1.3095568411118472,0.0,0.24927394178047452,-1.2312399900295956,0.19437061421213084
48927FA4E3DED9E91F86,-0.5037339475374,0.0,0.0,-1.2658882343996394,-0.5392998061459324,-0.5315110208668613,-0.09970337919359201,-0.5137791470945453,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.3679340671488248,0.0,-0.5789167796732565
489800673B7135AE7405,-1.5398047241680475,0.0,0.0,0.2688045546529974,0.840727646819821,1.015609474530561,-0.24226388967358292,-0.3647130273099467,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.50968815429715,0.0,0.4210832203267435
4898E258F2AEAD652C98,1.470272608001732,0.0,1.0239630909343649,-0.274629743096975,-0.4526679213500117,-0.374641467944925,-0.4304546835640452,-0.07145966233124977,0.0,0.5218676491902418,-1.7142208611423202,0.6068589890942794,0.6689293062577217,-0.03590012439585203,1.7315311785498944,0.0,-0.44583940896499513,-0.8701171189772388,-0.19778194078808886
489EDC143C45DB1DF8CB,-0.5037339475374,0.0,0.0,0.25725927859514974,-0.6327753634364819,-0.9514452539393748,-0.897657918306535,-0.1468445247998754,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.03861177486083135,0.0,-0.5789167796732565
48A53D458A77D855A551,0.49626605246260014,0.0,0.0,-0.827442596750471,0.5314795228804923,0.001590911253683615,-0.21899675974288266,-0.5479785756010352,0.0,0.0,0.0,0.15021843138684543,0.0,0.8117081730525171,0.0,0.0,0.1936896620014508,0.0,0.4210832203267435
48ACC13C3E0C6F8FD700,-0.5037339475374,1.0,0.0,1.5165417122680347,9.726236422510372,3.5997420540349925,2.750081905651511,-1.5582183877224423,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.1562951142877454,0.0,0.4210832203267435
48B3090D13DB82480C8F,0.49626605246260014,0.0,0.0,-0.6312532588854317,-0.6259983591757678,-0.0853504916726018,0.18644085749729683,-0.8320479425499921,0.0,0.0,0.0,-0.05410958908353835,0.0,0.8117081730525171,1.0,0.0,0.10215791570232086,-1.0,-0.5789167796732565
48B521E889C28B1F3324,-1.0163343280076125,0.0,0.0,-0.7232880411527478,0.09530986470835683,-0.005274578561709601,-0.0038669676748225956,0.1373250618896664,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.4164133372732669,0.0,0.4210832203267435
48B9B756B583DD0FA266,-0.5037339475374,0.0,0.0,-0.4528795772563571,-0.5933052644553545,0.42278712009125613,0.2030568285198551,-0.9818193622613349,0.0,0.0,0.0,0.007540370420554183,0.0,0.8117081730525171,1.0,-1.0,-0.8117818986937837,0.0,-0.5789167796732565
48C02CF1AD875391AE9F,1.470272608001732,1.0,0.8102225018916631,0.5894780133589804,0.6411830002611005,0.24238449184749303,-0.020034358161862567,0.8704538837796689,1.6071387907497487,2.207679534205126,1.2436213945872148,1.718453921089317,1.9867296129288154,-0.01964863264571154,1.7838151646370506,0.0,-1.1213070983571665,-1.2586665611738708,-0.3608049600247899
48C28D9988A94D755BC7,-0.5037339475374,1.0,1.1567458730560758,-0.1504543741511063,-0.09506596364221737,0.19746822164268316,0.15867674041057578,-0.1546225575483445,0.0,1.2479619625971037,-1.123885130345519,0.018797251982937344,-1.3356383836534431,0.009736435701452587,1.6667476624169522,-0.0710906129639671,-1.1742050052886832,-1.1606559347484091,-0.12565679674313493
48C2BBE9C58A187B374B,-0.5037339475374,0.0,1.0204729494646805,0.04296567239663772,-0.3011069952652287,-0.2164056655635565,-0.2190512616031266,0.767204419869385,0.0,-0.5518293435654492,-2.5593129924595988,1.6415606965292286,-1.0359534659804277,0.12884272894830875,0.0,0.0,-0.8542413976039355,-1.307989512743735,0.15320944944563478
48CAA800301F9B7BAE36,-0.5037339475374,0.0,0.0,-0.4925102671780941,-0.25608869007546997,-0.6349891730467928,-0.7482472807731623,-0.37405456626201866,0.0,0.0,0.0,0.7040262989654911,0.0,0.8117081730525171,1.0,-1.0,-0.2314106906479008,0.0,0.0
48CF56CCBA06BD5EBFDA,-1.0163343280076125,0.0,0.0,-1.082563864092747,0.010484053404902693,0.3774235834552294,0.17671398127759436,-0.9441375874931827,0.0,0.0,0.0,0.029631789302078416,0.0,0.8117081730525171,1.0,-1.0,0.4181840510141629,0.0,-0.5789167796732565
48D1C7014CD7F895E6B0,-0.5037339475374,0.0,0.0,-1.2462157161865135,0.40371326699906296,-0.032971169712620776,0.16197708919940595,0.46479377127794347,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,-0.5513442870674107,0.0,0.4210832203267435
48E01DB0046B75B127D3,0.9860940029846621,0.0,0.0,0.1343106987568091,-0.3629689381217457,-0.9722494560456285,-0.8971287974057737,0.10438309761582312,0.0,-0.9441100354142098,-3.209641795316967,0.8860249607940147,-1.1056615406076125,0.20837047580627494,1.457469405473069,-1.0,-0.7062413194850613,-1.1606559347484091,-0.5789167796732565
48E15D11B95E4A36177A,0.49626605246260014,0.0,0.9550585417528838,0.4275326971991368,0.6569797456478139,0.701826693910163,-0.17062284699125357,-0.02025264499711816,0.0,0.5624768309442049,0.6352974593894538,0.10612879912666269,-1.7275294699206285,0.009736435701452587,1.3095568411118472,0.0,-0.22037779454770243,-0.9313148013743257,0.4210832203267435
48ECE90E378F3231D53B,0.49626605246260014,0.0,0.0,-0.6384403258280651,-0.30112282515030153,0.44144454299814034,0.005460922658760279,0.2004522021892988,0.0,0.4297398538027545,1.4797945408515927,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.03187478546428662,0.0,-0.5789167796732565
48F2F377E481409086E0,0.49626605246260014,0.0,1.1137148868056053,0.6311643805657426,-0.33100486937369644,-0.43379026911298346,-2.0723493641462527,-0.1283551429104769,0.0,0.5327434002920025,-4.894165823410122,0.5360907099164017,-2.5570531077239624,-0.07490383066413303,1.3095568411118472,0.0,-0.35143245288543,-1.2046345524300497,0.15320944944563478
48FE5973BF0A083D008E,1.470272608001732,0.0,0.9950020434909839,0.6662889784403254,-0.5314160226950182,-0.14476949584787402,-0.2405632914146068,0.3726607128689954,3.655492733794176,2.634985192137411,-0.1536133079918567,1.6548869771676067,-1.078181762037205,-0.006312609844427684,1.3095568411118472,0.0,-0.7062413194850613,-1.141442834672874,-0.044528341186979396
490AB115B283E65E3018,-1.0163343280076125,1.4851530048788038,0.0,-0.34891047303122574,-0.6334392995654372,0.16688650347919934,0.3284702838673212,-0.4755307282325406,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.016217419969138638,0.0,-0.5789167796732565
490FD0F359D1F7902624,-0.5037339475374,0.0,1.1638602423882844,0.7724918905694863,-0.6123302389087792,-0.6807067689539533,-1.0095574333863946,-0.7838464144658427,0.0,-0.46902034657941305,-6.477108799129355,0.1856433043386423,-2.4514783550292547,-0.03590012439585203,1.457469405473069,0.0,-0.8479445570940393,-1.0,-0.1699079940860775
491129B369A9D649B630,1.470272608001732,1.0,1.057308607101274,-0.2750313112460347,0.3027025570288724,0.5768771984121988,0.6185484363824265,0.718072622881736,3.696208717044377,2.2438745924692567,1.562562218607322,1.0431852990012949,-0.9144085027771066,0.01980837351765314,1.772531669197299,0.0,-1.1974462627929265,-1.2046345524300497,-0.07055653954248431
491779E3BB4B420D659D,-0.5037339475374,0.0,0.0,-0.7343240007627322,0.10517579110567718,0.35865854822485466,0.38797699889196124,0.16054906860392462,0.0,0.0,0.0,1.4517913237719395,0.0,0.8117081730525171,0.0,-1.0,-0.0023050521188393504,0.0,0.0
49211A9003348B78A158,0.49626605246260014,1.0,0.9387140621600988,0.21318498038232575,0.14443752876088917,-0.7001961012377494,-0.6989211364512312,0.5632530973033688,0.0,-0.7085325701739859,-2.8019904116908365,0.8286754008837455,-1.1714057118285846,0.16651827830299315,1.7060238726844836,-1.0,-0.02557198807481816,-1.0428150110919818,0.0
4926154841326996F385,0.49626605246260014,0.0,0.0,0.9610604594329055,4.023704096804844,1.96142340816429,1.907978431992201,-0.33424145167730923,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.9662053818882704,0.0,0.4210832203267435
492DEE5E71DDECC5E31A,-1.5398047241680475,0.0,0.0,-1.160668574373089,-0.40498218457035684,-0.47002636427936295,-0.562578120960688,-0.9693895026241846,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.6682918911769045,0.0,-0.5789167796732565
4933ADA8B614BD0C1B30,-0.5037339475374,0.0,0.0,-0.360518071031058,0.7417980338873273,0.43562018092671445,0.25718873971395145,-0.2749489943467171,0.0,0.0,0.0,0.5874540759157147,0.0,0.8117081730525171,0.0,0.0,0.5628785137362758,0.0,0.4210832203267435
4933BD65BAAB43CEB2D3,0.49626605246260014,1.0,0.9036124612046049,0.03588015669628831,-0.11044989001373064,-0.8684861153919882,-0.5907887493855466,0.5715074894599554,0.0,0.19256855451668842,-3.471903918969579,0.5280405067748526,0.0,0.43382759075778243,0.0,0.0,-0.31487389701037977,-0.6171623777485521,-0.5789167796732565
493CE4AD34E4C32E9803,-0.5037339475374,1.0,0.0,-0.07670157987219874,0.8243466484451959,2.4355320342857594,1.2745102284549037,0.26096804148721886,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,-0.43224110938582705,0.0,0.4210832203267435
49409DDC8A1938B95749,0.0,1.4851530048788038,0.0,-0.20009184977461653,-0.22926382575465748,1.8549113847240604,1.0837729070125184,-1.6795033006792743,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.5792088087517362,0.0,-0.5789167796732565
494E314053DB82067859,-0.5037339475374,0.0,0.0,0.05380557837930109,-0.8091408610725852,0.02534946485053854,0.5162706017644143,-0.08489432999592345,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.12977717594662616,0.0,-0.5789167796732565
495C606BABA4342ADD48,-1.5398047241680475,0.0,0.0,-0.5579632013478667,0.6306091395050787,0.7709825056421066,-0.3829403103199412,-1.1449158673601274,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.2286424028355925,0.0,0.4210832203267435
495FAD44B5E82D9E36CD,-0.5037339475374,0.0,0.0,-0.46160238121761804,-0.1794027840196163,0.5485116359367075,0.34738641911743695,0.19613867125848658,0.0,1.7521640100106264,1.8660661488525274,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,-0.09049787091123469,0.0,-0.5789167796732565
49686690383E474AD41A,-0.5037339475374,1.0,1.06321822029282,0.15553533324600466,0.058595755028337956,0.20069670727510663,0.21860839756808434,0.7940483722660111,3.4925465104921747,2.4774255027393757,1.0226527982857805,1.0809107273216552,-0.7075491236427904,-0.029515461138831005,1.8384350858726428,0.0,-1.1974462627929265,-1.3090764149816991,-0.17933760830502038
496B716E3B65E0C6EECE,-0.5037339475374,0.0,0.0,0.022044491134905222,-0.6037401751079342,-0.786921768272107,-0.5004563685286613,-1.328556080665488,0.0,0.0,0.0,-0.12654419411177076,0.0,0.43382759075778243,1.457469405473069,-1.0,0.29925232199694457,0.0,-0.5789167796732565
496F31B81C8A271805E5,0.49626605246260014,0.0,1.0397966043428368,0.004598448838178506,-0.4155310312063949,0.41369003950870353,-0.27938023132387946,0.37927023694171064,0.0,0.34051966417219837,-2.122049634324354,1.2394893652691459,1.717025907142346,-0.07490383066413303,1.457469405473069,-1.0,-0.26803594315352736,-0.8156247384561902,0.09371087015222113
49786ADBC2BBEDD26E1C,-0.5037339475374,1.0,0.0,0.38812486969477067,0.1154194302712731,-0.15970426459519985,-0.03801067736651164,-0.9249218873340995,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.5281371056755515,0.0,0.4210832203267435
497A5E5AF2A5228FAAA6,-0.5037339475374,0.0,0.0,-0.13396594484008387,-1.330875678823111,-0.5637240551459679,-0.48735539343676837,0.41587344877324617,0.0,-0.24856152205408705,-1.9297209784623877,0.046958359551627374,0.0,0.8117081730525171,0.0,0.0,-0.7014283017248637,-1.0,-0.5789167796732565
497CDC7D9856670DD5F4,-0.5037339475374,0.0,0.0,1.7614778648430323,1.3308128821126974,-2.7495861123711247,-3.842441747387697,-1.6400087303293758,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.5824588165681605,0.0,0.4210832203267435
497FD72E4C248390FF69,-0.5037339475374,0.0,1.0,1.6386621116089501,1.9809837046538168,-0.6153954999861039,-2.467803491850797,0.031760634972295886,0.0,0.8231721549135694,-8.564802304936958,1.039057305642009,-2.2012799808231502,0.3075322277545845,0.0,-0.38874656261989726,0.46363299624061427,-0.8701171189772388,-0.5789167796732565
4980AA188E728EDC98A5,0.49626605246260014,1.0,0.8213932808979124,1.1700488285861308,-2.989520204488923,-2.87948540898056,-2.7438876274518234,-0.6024911540111729,0.0,-0.2853371856776877,-9.102132207333055,-0.05374947749754736,-3.1012488065387602,-0.5661724092422176,1.6380545817680563,-1.0,0.2916598302914601,-1.2489128712688233,-0.5789167796732565
498DD665402DB746DD0A,0.0,0.0,0.0,0.18705731170778706,-1.3108508971037391,-0.22447591006439488,-0.466034536386945,0.8519228489266364,0.0,0.0,0.0,1.5723735290466785,0.0,0.5978916140594998,1.0,-1.0,-0.023227277226149902,0.0,-0.1699079940860775
49A52D29D94EEE475B94,0.49626605246260014,0.0,1.5977964258126796,-0.39223325197204373,0.24504950178751686,-0.212784860653767,0.18737424495980948,0.041728223135784684,0.0,-0.5918711769094577,0.0,1.6619521321245798,-1.00180894829648,0.009736435701452587,1.6667476624169522,-1.0,0.362465147827029,-0.3083702867849678,-0.12565679674313493
49A92603199027FEA452,0.0,1.0,0.0,-0.537947138205502,0.3763684348969002,0.7488618083053812,0.5012860032412715,-1.2110474935845559,0.0,0.0,0.0,-0.1448220307633206,0.0,0.43382759075778243,1.457469405473069,-1.0,-1.1742050052886832,0.0,0.0
49AE9D947AC409808955,-0.5037339475374,1.7699064759219572,0.0,0.7584946173575862,1.0217596346353748,0.4930595231801626,1.2454574777970742,3.3291526067447688,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.04085033246148301,0.0,0.4210832203267435
49AEF164E477FB16C164,0.49626605246260014,1.4851530048788038,0.0,-0.2747371095972248,0.33026777697898274,0.7962328596766206,0.9812714535080189,0.38186653588458236,0.0,0.0,0.0,0.11481489071737337,-0.14814742553395846,-0.03590012439585203,1.3095568411118472,-0.2903876801102755,-0.0023050521188393504,-1.1038956061425647,-0.09969988383701286
49BD33DDFEEA4A7F272D,1.470272608001732,1.4851530048788038,1.2330632138872957,0.7401160817191005,1.5769987965943415,0.6503223805580969,1.4893454739792393,0.16565921968631303,0.0,-3.508658964709747,-7.7594820556283,-0.10040377987493983,0.0,0.5978916140594998,0.0,0.0,0.7037952216856856,-1.1606559347484091,0.4210832203267435
49C06865F78C157EB57F,-0.5037339475374,0.0,0.0,-0.9413069828124246,0.7499267458702827,0.4671859284222242,0.5631538059663184,0.018530685033959046,0.0,0.0,0.0,1.5877113857658613,0.0,0.43382759075778243,1.457469405473069,-1.0,-0.9962757055128111,0.0,0.2245507447402402
49CB9C8F86985A684FAF,0.49626605246260014,1.7699064759219572,0.0,0.3516429642581228,-2.8137197451188913,-1.6204106223477523,-0.9337235853879587,0.46191019062040023,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.023227277226149902,0.0,-0.5789167796732565
49CEABECD938A0B609BB,-1.0163343280076125,0.0,0.0,-1.4601332030872654,-0.25427617882673553,0.04817762967111917,0.4870598863711733,-1.267486485030044,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.2434089470772205,0.0,-0.5789167796732565
49CF651877E082D8B443,-0.5037339475374,1.0,0.0,1.1031557040338742,-2.2599838818212015,-0.4149244153067055,-1.1998755947307587,0.1750019687402061,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.28594294420392535,0.0,-0.5789167796732565
49D471E6AAF2C3A9E695,0.0,1.0,1.0,0.06979011367766681,0.08483004714999703,-0.08806622823617712,0.45892380150814976,1.1046848570326662,0.0,0.7021782302482205,-2.8444026451072375,1.6016423076237072,-0.4803566598391389,0.3075322277545845,0.0,-1.0,-0.5474738187233423,-1.1038956061425647,0.0
49D51C6EA4FDB9A3682F,0.49626605246260014,1.0,0.9874549497404715,-0.4520204120620121,-0.10426283560378984,-0.1848159940547419,-0.2567490511290582,0.37892144634125036,0.8340144836244561,0.8986011952706784,-1.4653317162839636,0.7528442390666115,-0.4005730838997874,-0.018530165832463183,1.830262461816547,0.0,-1.2274967078221302,-1.2891147431564351,0.14255782338315381
49EACBCA045BEC853606,-1.5398047241680475,1.0,0.0,-1.924224500452206,0.010484053404902693,0.019079699353440414,-0.041519711227106994,-1.4824610288345603,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.7641657263761334,0.0,-0.5789167796732565
49F88C513F4E6D0D15DA,0.49626605246260014,0.0,0.0,-0.4624091865946688,0.21330375685216274,-0.2655412077646228,-0.41728263917299957,-0.0023840119937885568,0.0,-0.7196738982136889,-0.9581943863544676,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.9730099988830037,0.0,-0.5789167796732565
